(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x83F6F9FE' QuestCon '0x8750892B' Quest '0x9F4B2F6D. Sender: 0x83F6F9FE Obj: 0x83F6F9FE
(05/11/2018 00:25:01) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x140A9458'
(05/11/2018 00:25:01) Fledge::Core::SpawnPointComponent::spawnObject (Line 1574) Info: Starting to spawn Object '0xF02F4888' SpawnPoint '0x7646B60D'
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x7E3B2D4A' QuestCon '0x7449B277' Quest '0x9F4B2F6D. Sender: 0x7E3B2D4A Obj: 0x7E3B2D4A
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x391B6A38' QuestCon '0x7449B277' Quest '0x9F4B2F6D. Sender: 0x391B6A38 Obj: 0x391B6A38
(05/11/2018 00:25:01) Fledge::PathEngineNavigationMesh::createAgentOnNaviMesh (Line 1514) Info: Adding agent to PathFindingContext.
(05/11/2018 00:25:01) Fledge::Core::CharacterControllerComponent::createPathFindingAgent (Line 1717) Info: Creation of pathfinding agent successful for object '0xF02F4888' at position x:5388.384 y:885.000 z:865.513 
(05/11/2018 00:25:01) Fledge::Core::PhysicsSimulationComponent::initPhysicsSkeletonInstance (Line 1911) Info: Loading PhysicsSkeleton for GameObject '0xF02F4888'...
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x323B534C' QuestCon '0xF37EBF3F' Quest '0x9F4B2F6D. Sender: 0x323B534C Obj: 0x323B534C
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xB778762C' QuestCon '0xF37EBF3F' Quest '0x9F4B2F6D. Sender: 0xB778762C Obj: 0xB778762C
(05/11/2018 00:25:01) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x6FA4FF49 - load(): no valid Model name set for this object!
(05/11/2018 00:25:01) Fledge::Core::ObjectPropertySet::setProperty (Line 145) Warning: There is no property named '0x73A7E951' present within this set. Owner: '0x70E32E0B'
(05/11/2018 00:25:01) Fledge::Core::SetPropertyAction::execute (Line 815) Warning: Could not set the property: '0x73A7E951' on Object '0x70E32E0B' Action: '0x73A7E951'. ActionCaller: Executer is not tracked on no-string builds ATM.
(05/11/2018 00:25:01) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xF02F4888'
(05/11/2018 00:25:01) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xFB397186 - load(): no valid Model name set for this object!
(05/11/2018 00:25:01) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x86CDE3C3 - load(): no valid Model name set for this object!
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x592A5F11' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x592A5F11 Obj: 0x592A5F11
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x228AA7D1' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x228AA7D1 Obj: 0x228AA7D1
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x08E523E0' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x08E523E0 Obj: 0x08E523E0
(05/11/2018 00:25:01) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x654B1C99' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x654B1C99 Obj: 0x654B1C99
(05/11/2018 00:25:01) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9DF6C83D - load(): no valid Model name set for this object!
(05/11/2018 00:25:01) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x298B3A7A - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB51FACB7 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x86E7F3AD - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x127C65EA - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9E10D827 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x88E031B1 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x1474A3EE - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xD208FDB0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0xD208FDB0 Obj: 0xD208FDB0
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x204A84F0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0x204A84F0 Obj: 0x204A84F0
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x08E523E0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0x08E523E0 Obj: 0x08E523E0
(05/11/2018 00:25:02) Fledge::Core::SpawnPointComponent::spawnObject (Line 1574) Info: Starting to spawn Object '0xF5C8B6FC' SpawnPoint '0x68CBA640'
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x29CF670B' QuestCon '0x7BD9980E' Quest '0x9F4B2F6D. Sender: 0x29CF670B Obj: 0x29CF670B
(05/11/2018 00:25:02) Fledge::PathEngineNavigationMesh::createAgentOnNaviMesh (Line 1514) Info: Adding agent to PathFindingContext.
(05/11/2018 00:25:02) Fledge::Core::CharacterControllerComponent::createPathFindingAgent (Line 1717) Info: Creation of pathfinding agent successful for object '0x28821383' at position x:3805.086 y:10.000 z:-5174.340 
(05/11/2018 00:25:02) Fledge::Core::PhysicsSimulationComponent::initPhysicsSkeletonInstance (Line 1911) Info: Loading PhysicsSkeleton for GameObject '0x28821383'...
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x79C607F9' QuestCon '0x5EAD4946' Quest '0x9F4B2F6D. Sender: 0x79C607F9 Obj: 0x79C607F9
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x45846D19' QuestCon '0x5EAD4946' Quest '0x9F4B2F6D. Sender: 0x45846D19 Obj: 0x45846D19
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x16B9B01C' QuestCon '0x5EAD4946' Quest '0x9F4B2F6D. Sender: 0x16B9B01C Obj: 0x16B9B01C
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x807224D0' QuestCon '0x5EAD4946' Quest '0x9F4B2F6D. Sender: 0x807224D0 Obj: 0x807224D0
(05/11/2018 00:25:02) Fledge::Core::SpawnPointComponent::spawnObject (Line 1574) Info: Starting to spawn Object '0x563AD515' SpawnPoint '0x4FC9B398'
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x29CF670B' QuestCon '0x80729BB6' Quest '0x9F4B2F6D. Sender: 0x29CF670B Obj: 0x29CF670B
(05/11/2018 00:25:02) Fledge::PathEngineNavigationMesh::createAgentOnNaviMesh (Line 1514) Info: Adding agent to PathFindingContext.
(05/11/2018 00:25:02) Fledge::Core::CharacterControllerComponent::createPathFindingAgent (Line 1717) Info: Creation of pathfinding agent successful for object '0x10BA17A8' at position x:5591.375 y:10.000 z:-4523.553 
(05/11/2018 00:25:02) Fledge::Core::PhysicsSimulationComponent::initPhysicsSkeletonInstance (Line 1911) Info: Loading PhysicsSkeleton for GameObject '0x10BA17A8'...
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xF65085C1' QuestCon '0xF9AA14EE' Quest '0x9F4B2F6D. Sender: 0xF65085C1 Obj: 0xF65085C1
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x807224D0' QuestCon '0xF9AA14EE' Quest '0x9F4B2F6D. Sender: 0x807224D0 Obj: 0x807224D0
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x8078264A' QuestCon '0xF9AA14EE' Quest '0x9F4B2F6D. Sender: 0x8078264A Obj: 0x8078264A
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x16B9B01C' QuestCon '0xF9AA14EE' Quest '0x9F4B2F6D. Sender: 0x16B9B01C Obj: 0x16B9B01C
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xFE0058D8' QuestCon '0xF9AA14EE' Quest '0x9F4B2F6D. Sender: 0xFE0058D8 Obj: 0xFE0058D8
(05/11/2018 00:25:02) Fledge::Core::SpawnPointComponent::spawnObject (Line 1574) Info: Starting to spawn Object '0xE013090F' SpawnPoint '0x68CBA641'
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x29CF670B' QuestCon '0x7BDA984D' Quest '0x9F4B2F6D. Sender: 0x29CF670B Obj: 0x29CF670B
(05/11/2018 00:25:02) Fledge::PathEngineNavigationMesh::createAgentOnNaviMesh (Line 1514) Info: Adding agent to PathFindingContext.
(05/11/2018 00:25:02) Fledge::Core::CharacterControllerComponent::createPathFindingAgent (Line 1717) Info: Creation of pathfinding agent successful for object '0xF8F21BCD' at position x:4318.269 y:10.000 z:-2095.543 
(05/11/2018 00:25:02) Fledge::Core::PhysicsSimulationComponent::initPhysicsSkeletonInstance (Line 1911) Info: Loading PhysicsSkeleton for GameObject '0xF8F21BCD'...
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x79C70838' QuestCon '0x5EAE4985' Quest '0x9F4B2F6D. Sender: 0x79C70838 Obj: 0x79C70838
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x45856D58' QuestCon '0x5EAE4985' Quest '0x9F4B2F6D. Sender: 0x45856D58 Obj: 0x45856D58
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x16B3AEA2' QuestCon '0x5EAE4985' Quest '0x9F4B2F6D. Sender: 0x16B3AEA2 Obj: 0x16B3AEA2
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x16B9B01C' QuestCon '0x5EAE4985' Quest '0x9F4B2F6D. Sender: 0x16B9B01C Obj: 0x16B9B01C
(05/11/2018 00:25:02) Fledge::Core::SpawnPointComponent::spawnObject (Line 1574) Info: Starting to spawn Object '0x81DB38BA' SpawnPoint '0x4FC9B399'
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x29CF670B' QuestCon '0x80739BF5' Quest '0x9F4B2F6D. Sender: 0x29CF670B Obj: 0x29CF670B
(05/11/2018 00:25:02) Fledge::PathEngineNavigationMesh::createAgentOnNaviMesh (Line 1514) Info: Adding agent to PathFindingContext.
(05/11/2018 00:25:02) Fledge::Core::CharacterControllerComponent::createPathFindingAgent (Line 1717) Info: Creation of pathfinding agent successful for object '0xB7E511F1' at position x:3895.104 y:17.383 z:-2893.018 
(05/11/2018 00:25:02) Fledge::Core::PhysicsSimulationComponent::initPhysicsSkeletonInstance (Line 1911) Info: Loading PhysicsSkeleton for GameObject '0xB7E511F1'...
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xF6518600' QuestCon '0xF9AB152D' Quest '0x9F4B2F6D. Sender: 0xF6518600 Obj: 0xF6518600
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xA4C6E434' QuestCon '0xF9AB152D' Quest '0x9F4B2F6D. Sender: 0xA4C6E434 Obj: 0xA4C6E434
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x242DC087' QuestCon '0xF9AB152D' Quest '0x9F4B2F6D. Sender: 0x242DC087 Obj: 0x242DC087
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x644437FC' QuestCon '0xF9AB152D' Quest '0x9F4B2F6D. Sender: 0x644437FC Obj: 0x644437FC
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x14F2B36F - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xF8F21BCD'
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x43447C63 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xCED8EEA0 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x5A6D60DD - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x55FFBD4B - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0x12B865AB'
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xE1942F88 - load(): no valid Model name set for this object!
(05/11/2018 00:25:02) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x6D28A1C5 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x8451863F - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x0FE5F87C - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x1527BB3A - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x2B9D8868 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB731FAA5 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xF8F21BCD'
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x42C66CE2 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xCE5ADF1F - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0xB24577F7'
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x3EC2D8E6 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x2BD29033'
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x9E375E12'
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x6D14A1DA - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xF8A91417 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0x29AC425A'
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x843D8654 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xEA7C61DC - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:03) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0xC803BC24'
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9D8FFEAE - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xEC356F28 - load(): no valid Model name set for this object!
(05/11/2018 00:25:03) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x998CF2E1 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x711835D6 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9F69FECA - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x2AFE7107 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB692E344 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x876CFB24 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xB7E511F1'
(05/11/2018 00:25:04) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:04) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xE1B53768'
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0xB540B497'
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0xFAF069D0'
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB5BEC418 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xF02F4888'
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x41533655 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xCCE7A892 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB3C68614 - load(): no valid Model name set for this object!
(05/11/2018 00:25:04) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:04) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0x2F20263A'
(05/11/2018 00:25:04) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xE2184F08 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x6DACC145 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xF9413382 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x858FB501 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9CB8997B - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB3E17DF5 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x3F75F032 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x140A9458'
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xCB0A626F - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x595039FB - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xE4E4AC38 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x87A202EF - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x1336752C - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9ECAE769 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x6DC7B926 - load(): no valid Model name set for this object!
(05/11/2018 00:25:05) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x84F09DA0 - load(): no valid Model name set for this object!
(05/11/2018 00:25:06) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x9C19821A - load(): no valid Model name set for this object!
(05/11/2018 00:25:06) Fledge::Core::ModelComponent::load (Line 475) Warning: 0x27ADF457 - load(): no valid Model name set for this object!
(05/11/2018 00:25:06) Fledge::Core::ModelComponent::load (Line 475) Warning: 0xB3426694 - load(): no valid Model name set for this object!
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x10BA17A8'
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x2A5F59A6'
(05/11/2018 00:25:06) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0x864FD442'
(05/11/2018 00:25:06) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x592A5F11' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x592A5F11 Obj: 0x592A5F11
(05/11/2018 00:25:06) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x228AA7D1' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x228AA7D1 Obj: 0x228AA7D1
(05/11/2018 00:25:06) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x08E523E0' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x08E523E0 Obj: 0x08E523E0
(05/11/2018 00:25:06) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x654B1C99' QuestCon '0x7660176E' Quest '0xBD462527. Sender: 0x654B1C99 Obj: 0x654B1C99
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0x28821383'
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xF8F21BCD'
(05/11/2018 00:25:06) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xFC42987D'
(05/11/2018 00:25:06) Fledge::Core::BaseEnemyAIBehavior::onReturnToBase (Line 1769) Warning: 0x28821383 can't return to base, base transform not set!
(05/11/2018 00:25:07) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x530C7513' QuestCon '0xF7C1EB67' Quest '0xBD462527. Sender: 0x530C7513 Obj: 0x530C7513
(05/11/2018 00:25:07) Fledge::Core::ActorControllerComponent::unload (Line 866) Info: ActorControllerComponent::unload() --- '0x40A01F09'
(05/11/2018 00:25:07) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0xD208FDB0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0xD208FDB0 Obj: 0xD208FDB0
(05/11/2018 00:25:07) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x204A84F0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0x204A84F0 Obj: 0x204A84F0
(05/11/2018 00:25:07) Fledge::Core::QuestResponseEntry::_onActivate (Line 434) Debug: SUCCESS: Activating Response Entry '0x08E523E0' QuestCon '0x307ADEE6' Quest '0xBD462527. Sender: 0x08E523E0 Obj: 0x08E523E0
(05/11/2018 00:25:08) Fledge::Core::ActorControllerComponent::destroyPath (Line 577) Info: ActorControllerComponent::destroyPath() --- m_PathFinderPath --- '0xB7E511F1'
